Layer,Entity Type,Linear (m),Area (m²),Count,Material Tag,Material Key,Partition Ref,Start X,Start Y,End X,End Y,Radius
I-WALL,LINE,0.23,0.0,1,,,,153715.8214784646,472787.5683105056,153488.24953559,472787.5683105056,
I-WALL,LINE,0.08,0.0,1,,,,153488.24953559,472787.5683105056,153488.24953559,472707.5683105056,
I-WALL,LINE,0.83,0.0,1,,,,153795.8214784647,472707.5683105056,153795.8214784647,473539.680606396,
I-WALL,LINE,0.75,0.0,1,,,,153715.8214784647,473539.680606396,153715.8214784647,472787.5683105056,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,0.24,0.0,1,,,,160900.5350984622,465023.5307593903,160665.5350984622,465023.5307593903,
I-WALL,LINE,0.14,0.0,1,,,,160755.5350984622,464933.5307593903,160900.5350984622,464933.5307593903,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984622,464933.5307593903,160900.5350984622,465023.5307593903,
I-WALL,LINE,0.58,0.0,1,,,,160665.5350984622,465023.5307593903,160665.5350984622,464440.1876360505,
I-WALL,LINE,0.09,0.0,1,,,,160665.5350984622,464440.1876360505,160755.5350984622,464440.1876360505,
I-WALL,LINE,0.49,0.0,1,,,,160755.5350984622,464440.1876360505,160755.5350984622,464933.5307593903,
I-WALL,LINE,0.23,0.0,1,,,,160900.5350984624,468019.5306139078,160667.2493985449,468019.5306139078,
I-WALL,LINE,0.14,0.0,1,,,,160757.2493985449,467929.5306139078,160900.5350984624,467929.5306139078,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984624,467929.5306139078,160900.5350984624,468019.5306139078,
I-WALL,LINE,0.23,0.0,1,,,,160667.2493985449,468019.5306139078,160667.2493985449,467792.0358231291,
I-WALL,LINE,0.18,0.0,1,,,,160757.2493985449,467751.5358231289,160757.2493985449,467929.5306139078,
I-WALL,LINE,0.14,0.0,1,,,,160900.5350984624,466601.0306198869,160757.2493985449,466601.0306198869,
I-WALL,LINE,0.23,0.0,1,,,,160667.2493985449,466511.0306198869,160900.5350984624,466511.0306198869,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984624,466511.0306198869,160900.5350984624,466601.0306198869,
I-WALL,LINE,0.8,0.0,1,,,,160757.2493985449,466601.0306198869,160757.2493985449,467401.5358231289,
I-WALL,LINE,0.1,0.0,1,,,,160667.2493985449,467401.5358229383,160667.2493985449,467301.5358231289,
I-WALL,LINE,0.75,0.0,1,,,,160667.2493985449,467261.0358231288,160667.2493985449,466511.0306198869,
I-WALL,LINE,0.14,0.0,1,,,,160900.5350984622,470524.5306107613,160757.2493986881,470524.5306107613,
I-WALL,LINE,0.23,0.0,1,,,,160667.2493986881,470434.5306107613,160900.5350984622,470434.5306107613,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984622,470434.5306107613,160900.5350984622,470524.5306107613,
I-WALL,LINE,0.62,0.0,1,,,,160757.2493986881,470524.5306107613,160757.2493986881,471143.0305593172,
I-WALL,LINE,0.5,0.0,1,,,,160667.2493986881,471233.0305593172,160667.2493986881,470730.030616135,
I-WALL,LINE,0.19,0.0,1,,,,160667.2493986881,470627.030616135,160667.2493986881,470434.5306107613,
I-WALL,LINE,0.23,0.0,1,,,,160900.5350984624,471233.0305593172,160667.2493986881,471233.0305593172,
I-WALL,LINE,0.14,0.0,1,,,,160757.2493986881,471143.0305593172,160900.5350984624,471143.0305593172,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984624,471143.0305593172,160900.5350984624,471233.0305593172,
I-WALL,LINE,0.14,0.0,1,,,,160900.5350984622,472871.5305533388,160757.2493986881,472871.5305533388,
I-WALL,LINE,0.23,0.0,1,,,,160667.2493986881,472781.5305533388,160900.5350984622,472781.5305533388,
I-WALL,LINE,0.09,0.0,1,,,,160900.5350984622,472781.5305533388,160900.5350984622,472871.5305533388,
I-WALL,LINE,0.71,0.0,1,,,,160757.2493986881,472871.5305533388,160757.2493986881,473580.180606396,
I-WALL,LINE,0.09,0.0,1,,,,160757.2493986881,473539.680606396,160667.2493986881,473539.680606396,
I-WALL,LINE,0.76,0.0,1,,,,160667.2493986881,473539.680606396,160667.2493986881,472781.5305533388,
I-WALL,LINE,1.33,0.0,1,,,,153728.3214784647,471378.0683105877,153728.3214784647,472707.5683105056,
I-WALL,LINE,1.33,0.0,1,,,,153795.8214784647,472707.5683105056,153795.8214784647,471378.0683105877,
I-WALL,LINE,1.28,0.0,1,,,,156205.887513043,464643.3106227943,154922.7493939521,464643.3106227943,
I-WALL,LINE,1.28,0.0,1,,,,154922.7493939521,464710.8106227943,156205.887513043,464710.8106227943,
I-WALL,LINE,0.21,0.0,1,,,,154127.24953559,468921.5421987944,154127.24953559,468710.8105979125,
I-WALL,LINE,0.29,0.0,1,,,,154207.24953559,468630.8105979125,154207.24953559,468921.5421987944,
I-WALL,LINE,0.64,0.0,1,,,,154127.24953559,468710.8105979125,153488.24953559,468710.8105979125,
I-WALL,LINE,0.72,0.0,1,,,,153488.24953559,468630.8105979125,154207.24953559,468630.8105979125,
I-WALL,LINE,0.64,0.0,1,,,,153486.24953559,468921.5421987944,154127.24953559,468921.5421987945,
I-WALL,LINE,1.3,0.0,1,,,,154207.24953559,468921.5421987944,155507.2495355897,468921.5421987944,
I-WALL,LINE,0.1,0.0,1,,,,155507.2495355897,468921.5421987944,155507.2495355897,469024.5421987945,
I-WALL,LINE,2.02,0.0,1,,,,155507.2495355897,469024.5421987945,153486.24953559,469024.5421987945,
I-WALL,LINE,0.1,0.0,1,,,,153486.24953559,469024.5421987945,153486.24953559,468921.5421987944,
I-WALL,LINE,0.84,0.0,1,,,,154816.7493978647,476127.1721454484,155661.7272992533,476127.1721454484,
I-WALL,LINE,0.95,0.0,1,,,,155661.7272992533,476230.1721454485,154713.7493978647,476230.1721454485,
I-WALL,LINE,0.14,0.0,1,,,,156671.7272992533,476127.1721454484,156813.2272992974,476127.1721454484,
I-WALL,LINE,0.24,0.0,1,,,,156916.2272992973,476230.1721454485,156671.7272992533,476230.1721454485,
I-WALL,LINE,0.09,0.0,1,,,,157303.9795608488,476322.1721488756,157303.9795608488,476230.1721454485,
I-WALL,LINE,0.06,0.0,1,,,,157406.9795608488,477232.1721488757,157406.9795608488,477287.6480216627,
I-WALL,LINE,0.62,0.0,1,,,,157406.9795608488,477390.6480216628,157406.9795608488,478013.148021579,
I-WALL,LINE,1.24,0.0,1,,,,157406.9795608488,478093.148021579,157406.9795608488,479336.9895739191,
I-WALL,LINE,0.1,0.0,1,,,,157406.9795608488,479336.9895739191,157303.9795608488,479336.9895739191,
I-WALL,LINE,2.1,0.0,1,,,,157303.9795608488,479336.9895739191,157303.9795608488,477232.1721488757,
I-WALL,LINE,2.95,0.0,1,,,,160665.0421657849,477390.6480216628,157711.979560804,477390.6480216628,
I-WALL,LINE,0.22,0.0,1,,,,157631.979560804,477390.6480216628,157406.9795608488,477390.6480216628,
I-WALL,LINE,3.26,0.0,1,,,,157406.9795608488,477287.6480216627,160665.0421657849,477287.6480216627,
I-WALL,LINE,0.15,0.0,1,,,,156813.2272992974,476127.1721454484,156813.2272992974,475972.1721454486,
I-WALL,LINE,0.15,0.0,1,,,,156916.2272992973,475972.1721454486,156916.2272992973,476127.1721454484,
I-WALL,LINE,0.99,0.0,1,,,,156813.2272992974,474962.1721454485,156813.2272992974,473970.680606396,
I-WALL,LINE,0.99,0.0,1,,,,156916.2272992973,473970.680606396,156916.2272992973,474962.1721454485,
I-WALL,LINE,0.49,0.0,1,,,,156916.2272992973,476127.1721454484,157406.9795608488,476127.1721454484,
I-WALL,LINE,0.2,0.0,1,,,,157406.9795608488,476127.1721454484,157406.9795608488,476322.1721488756,
I-WALL,LINE,0.39,0.0,1,,,,157303.9795608488,476230.1721454485,156916.2272992973,476230.1721454485,
I-WALL,LINE,0.15,0.0,1,,,,155242.3567613652,479061.9250354372,155089.8567613652,479061.9250354372,
I-WALL,LINE,0.15,0.0,1,,,,155089.8567613652,478958.9250354372,155242.3567613652,478958.9250354372,
I-WALL,LINE,0.05,0.0,1,,,,153162.7493985585,479061.9250354372,153162.7493985585,479010.4264672279,
I-WALL,LINE,0.92,0.0,1,,,,153162.7493985585,478958.9250354372,154079.8567613652,478958.9250354372,
I-WALL,LINE,1.52,0.0,1,,,,155242.3567613212,478958.9250354372,155242.3567613212,477442.4250345977,
I-WALL,LINE,1.62,0.0,1,,,,155345.3567613212,477442.4250345977,155345.3567613212,479060.4250364306,
I-WALL,LINE,1.24,0.0,1,,,,155242.3567613212,477442.4250345977,153997.7493985585,477442.4250345977,
I-WALL,LINE,0.1,0.0,1,,,,153963.749400468,477442.4250345977,153963.749400468,477339.4250345977,
I-WALL,LINE,1.38,0.0,1,,,,153963.749400468,477339.4250345977,155345.3567613212,477339.4250345977,
I-WALL,LINE,2.43,0.0,1,,,,156152.3567624613,482800.1876125484,156152.3567624613,480368.671363289,
I-WALL,LINE,2.43,0.0,1,,,,156255.3567624613,480368.671363289,156255.3567624613,482800.1876125484,
I-WALL,LINE,0.18,0.0,1,,,,156152.3567624613,479458.6713632889,156152.3567624613,479278.6721552911,
I-WALL,LINE,0.23,0.0,1,,,,156152.3567624613,479175.6721552912,156152.3567624613,478944.6721555418,
I-WALL,LINE,0.51,0.0,1,,,,156255.3567624613,478944.6721555418,156255.3567624613,479458.6713632889,
I-WALL,LINE,0.17,0.0,1,,,,156152.3567624613,477609.6721555418,156152.3567624613,477442.4250345977,
I-WALL,LINE,0.27,0.0,1,,,,156255.3567624613,477339.4250345977,156255.3567624613,477609.6721555418,
I-WALL,LINE,0.81,0.0,1,,,,156152.3567624613,477442.4250345977,155345.3567613212,477442.4250345977,
I-WALL,LINE,0.91,0.0,1,,,,155345.3567613212,477339.4250345977,156255.3567624613,477339.4250345977,
I-WALL,LINE,0.91,0.0,1,,,,156152.3567624613,479278.6721552912,155242.3567613652,479278.6721552912,
I-WALL,LINE,0.81,0.0,1,,,,155345.3567613652,479175.6721552912,156152.3567624613,479175.6721552912,
I-WALL,LINE,0.22,0.0,1,,,,155242.3567613652,479278.6721552912,155242.3567613652,479061.9250354372,
I-WALL,LINE,0.12,0.0,1,,,,155345.3567613652,479060.4250364306,155345.3567613652,479175.6721552912,
I-WALL,LINE,0.31,0.0,1,,,,153997.7493985585,477442.4250345977,153997.7493985585,477751.635127776,
I-WALL,LINE,0.23,0.0,1,,,,153917.7493985585,477671.635127776,153917.7493985585,477442.4250345977,
I-WALL,LINE,0.08,0.0,1,,,,153917.7493985585,477442.4250345977,153997.7493985585,477442.4250345977,
I-WALL,LINE,0.83,0.0,1,,,,153997.7493985585,477751.635127776,153162.7493985585,477751.635127776,
I-WALL,LINE,0.76,0.0,1,,,,153162.7493985585,477671.635127776,153917.7493985585,477671.635127776,
I-WALL,LINE,0.55,0.0,1,,,,154713.7493978647,476230.1721454485,154713.7493978647,475677.6801521463,
I-WALL,LINE,0.1,0.0,1,,,,154713.7493978647,475677.6801521463,154816.7493978647,475677.6801521463,
I-WALL,LINE,0.45,0.0,1,,,,154816.7493978647,475677.6801521463,154816.7493978647,476127.1721454484,
I-WALL,LINE,0.86,0.0,1,,,,155109.2493978206,473970.680606396,155109.2493978206,474825.8774065639,
I-WALL,LINE,0.78,0.0,1,,,,155029.2493978206,474745.8774065639,155029.2493978206,473970.680606396,
I-WALL,LINE,0.29,0.0,1,,,,155109.2493978206,474825.8774065639,154817.2493978206,474825.8774065639,
I-WALL,LINE,0.08,0.0,1,,,,154817.2493978206,474825.8774065639,154817.2493978206,474745.8774065639,
I-WALL,LINE,0.21,0.0,1,,,,154817.2493978206,474745.8774065639,155029.2493978206,474745.8774065639,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
A-DOOR,INSERT,0.0,0.0,1,,,,,,,,
I-WALL,LINE,5.85,0.0,1,,,,154817.2493978647,473930.180606396,160667.2493986638,473930.180606396,
I-WALL,LINE,0.04,0.0,1,,,,160667.2493986638,473930.180606396,160667.2493986638,473970.680606396,
I-WALL,LINE,3.75,0.0,1,,,,160667.2493986638,473970.680606396,156916.2272992973,473970.680606396,
I-WALL,LINE,1.7,0.0,1,,,,156813.2272992974,473970.680606396,155109.2493978206,473970.680606396,
I-WALL,LINE,0.21,0.0,1,,,,155029.2493978206,473970.680606396,154817.2493978647,473970.680606396,
I-WALL,LINE,0.04,0.0,1,,,,154817.2493978647,473970.680606396,154817.2493978647,473930.180606396,
I-WALL,LINE,0.14,0.0,1,,,,158185.399227055,483035.1875993426,158185.399227055,482890.1876125484,
I-WALL,LINE,0.23,0.0,1,,,,158275.399227055,482800.1876125484,158275.399227055,483035.1875993426,
I-WALL,LINE,0.09,0.0,1,,,,158275.399227055,483035.1875993426,158185.399227055,483035.1875993426,
I-WALL,LINE,0.3,0.0,1,,,,158185.399227055,482890.1876125484,157887.2493985586,482890.1876125484,
I-WALL,LINE,0.35,0.0,1,,,,157927.7493985586,482800.1876125484,158275.399227055,482800.1876125484,
I-WALL,LINE,1.17,0.0,1,,,,157287.2493985586,482890.1876125484,156115.3992477755,482890.1876125484,
I-WALL,LINE,0.99,0.0,1,,,,156255.3567624613,482800.1876125484,157246.7493985586,482800.1876125484,
I-WALL,LINE,0.24,0.0,1,,,,156025.3992477755,483035.1876125484,156025.3992477755,482800.1876125484,
I-WALL,LINE,0.13,0.0,1,,,,156025.3992477755,482800.1876125484,156152.3567624613,482800.1876125484,
I-WALL,LINE,0.14,0.0,1,,,,156115.3992477755,482890.1876125484,156115.3992477755,483035.1876125484,
I-WALL,LINE,0.09,0.0,1,,,,156115.3992477755,483035.1876125484,156025.3992477755,483035.1876125484,
I-WALL,LINE,0.62,0.0,1,,,,155136.8992705917,482890.1876125484,154518.3992963134,482890.1876125484,
I-WALL,LINE,0.8,0.0,1,,,,154428.3992963134,482800.1876125484,155226.8992705917,482800.1876125484,
I-WALL,LINE,0.14,0.0,1,,,,155136.8992705917,483035.1875993371,155136.8992705917,482890.1876125484,
I-WALL,LINE,0.23,0.0,1,,,,155226.8992705917,482800.1876125484,155226.8992705917,483035.1875993371,
I-WALL,LINE,0.09,0.0,1,,,,155226.8992705917,483035.1875993371,155136.8992705917,483035.1875993371,
I-WALL,LINE,0.23,0.0,1,,,,154428.3992963134,483035.1875993371,154428.3992963134,482800.1876125484,
I-WALL,LINE,0.14,0.0,1,,,,154518.3992963134,482890.1876125484,154518.3992963134,483035.1875993371,
I-WALL,LINE,0.09,0.0,1,,,,154518.3992963134,483035.1875993371,154428.3992963134,483035.1875993371,
I-WALL,LINE,0.57,0.0,1,,,,153588.8922616472,482890.1876125484,153016.6457822157,482890.1876125484,
I-WALL,LINE,0.09,0.0,1,,,,153016.6457822157,482890.1876125484,153016.6457822157,482800.1876125484,
I-WALL,LINE,0.66,0.0,1,,,,153016.6457822157,482800.1876125484,153678.8922616472,482800.1876125484,
I-WALL,LINE,0.14,0.0,1,,,,153588.8922616472,483035.1875993426,153588.8922616472,482890.1876125484,
I-WALL,LINE,0.23,0.0,1,,,,153678.8922616472,482800.1876125484,153678.8922616472,483035.1875993426,
I-WALL,LINE,0.09,0.0,1,,,,153678.8922616472,483035.1875993426,153588.8922616472,483035.1875993426,
I-WALL,LINE,0.23,0.0,1,,,,160900.0421660992,480376.0290183284,160667.2493986881,480376.0290183284,
I-WALL,LINE,0.14,0.0,1,,,,160757.2493986881,480286.0290183284,160900.0421660992,480286.0290183284,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,480286.0290183284,160900.0421660992,480376.0290183284,
I-WALL,LINE,0.33,0.0,1,,,,160667.2493986881,480376.0290183284,160667.2493986881,480045.6806058905,
I-WALL,LINE,0.28,0.0,1,,,,160757.2493986881,480005.1806058904,160757.2493986881,480286.0290183284,
I-WALL,LINE,0.14,0.0,1,,,,160900.0421660992,478883.5290342857,160757.2493986639,478883.5290342857,
I-WALL,LINE,0.23,0.0,1,,,,160667.2493986639,478793.5290342857,160900.0421660992,478793.5290342857,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,478793.5290342857,160900.0421660992,478883.5290342857,
I-WALL,LINE,0.77,0.0,1,,,,160757.2493986639,478883.5290342857,160757.2493986639,479655.1791807876,
I-WALL,LINE,0.82,0.0,1,,,,160667.2493986639,479614.6806058903,160667.2493986639,478793.5290342857,
I-WALL,LINE,0.24,0.0,1,,,,160900.0421660992,478043.5290443538,160665.0421657849,478043.5290443538,
I-WALL,LINE,0.15,0.0,1,,,,160755.042165785,477953.5290443538,160900.0421660992,477953.5290443538,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,477953.5290443538,160900.0421660992,478043.5290443538,
I-WALL,LINE,0.65,0.0,1,,,,160665.0421657849,478043.5290443538,160665.0421657849,477390.6480216628,
I-WALL,LINE,0.74,0.0,1,,,,160665.0421657849,477287.6480216627,160665.0421657849,476543.5290446976,
I-WALL,LINE,1.32,0.0,1,,,,160755.042165785,476633.5290446977,160755.042165785,477953.5290443538,
I-WALL,LINE,0.15,0.0,1,,,,160900.0421660992,476633.5290446977,160755.042165785,476633.5290446977,
I-WALL,LINE,0.24,0.0,1,,,,160665.0421657849,476543.5290446976,160900.0421660992,476543.5290446976,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,476543.5290446976,160900.0421660992,476633.5290446977,
I-WALL,LINE,0.24,0.0,1,,,,160900.0421660992,475793.5290582022,160665.0421657849,475793.5290582022,
I-WALL,LINE,0.15,0.0,1,,,,160755.042165785,475703.5290582021,160900.0421660992,475703.5290582021,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,475703.5290582021,160900.0421660992,475793.5290582022,
I-WALL,LINE,0.75,0.0,1,,,,160665.0421657849,475793.5290582022,160665.0421657849,475043.5290509525,
I-WALL,LINE,0.57,0.0,1,,,,160755.042165785,475133.5290509525,160755.042165785,475703.5290582021,
I-WALL,LINE,0.15,0.0,1,,,,160900.0421660992,475133.5290509525,160755.042165785,475133.5290509525,
I-WALL,LINE,0.24,0.0,1,,,,160665.0421657849,475043.5290509525,160900.0421660992,475043.5290509525,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660992,475043.5290509525,160900.0421660992,475133.5290509525,
I-WALL,LINE,0.23,0.0,1,,,,160900.0421660552,474287.5291337675,160667.2493986198,474287.5291337675,
I-WALL,LINE,0.14,0.0,1,,,,160757.2493986198,474197.5291337674,160900.0421660552,474197.5291337674,
I-WALL,LINE,0.09,0.0,1,,,,160900.0421660552,474197.5291337674,160900.0421660552,474287.5291337675,
I-WALL,LINE,0.36,0.0,1,,,,160667.2493986198,474287.5291337675,160667.2493986198,473930.1791812932,
I-WALL,LINE,0.09,0.0,1,,,,160667.2493986198,473930.1791812932,160757.2493986198,473930.1791812932,
I-WALL,LINE,0.27,0.0,1,,,,160757.2493986198,473930.1791812932,160757.2493986198,474197.5291337674,
I-WALL,LINE,1.24,0.0,1,,,,155242.3567613212,477684.1351277818,153997.7493985585,477684.1351277818,
I-WALL,LINE,1.24,0.0,1,,,,153997.7493985585,477751.6351277818,155242.3567613212,477751.6351277818,
I-WALL,LINE,1.3,0.0,1,,,,155110.2493978206,476127.1721454484,155110.2493978206,474825.8774065639,
I-WALL,LINE,1.3,0.0,1,,,,155042.7493978207,474825.8774065639,155042.7493978207,476127.1721454484,
I-WALL,LINE,0.7,0.0,1,,,,157711.979560804,477390.6480216628,157711.979560804,478093.148021579,
I-WALL,LINE,0.62,0.0,1,,,,157631.979560804,478013.148021579,157631.979560804,477390.6480216628,
I-WALL,LINE,0.3,0.0,1,,,,157711.979560804,478093.148021579,157406.9795608488,478093.148021579,
I-WALL,LINE,0.22,0.0,1,,,,157406.9795608488,478013.148021579,157631.979560804,478013.148021579,
I-WALL,LINE,0.3,0.0,1,,,,159897.2493986638,455577.1876428747,159897.2493986638,455280.1876428746,
I-WALL,LINE,0.22,0.0,1,,,,159977.2493986638,455360.1876428746,159977.2493986638,455577.1876428747,
I-WALL,LINE,0.73,0.0,1,,,,159897.2493986638,455280.1876428746,160625.0350984621,455280.1876428746,
I-WALL,LINE,0.69,0.0,1,,,,160665.5350984621,455360.1876428746,159977.2493986638,455360.1876428746,
I-WALL,LINE,4.69,0.0,1,,,,154005.2494954034,463945.3106227942,158698.2494631459,463945.3106227942,
I-WALL,LINE,0.03,0.0,1,,,,158698.2494631459,463945.3106227942,158698.2494631459,463970.8106227942,
I-WALL,LINE,4.69,0.0,1,,,,158698.2494631459,463970.8106227942,154005.2494954034,463970.8106227942,
I-WALL,LINE,0.03,0.0,1,,,,154005.2494954034,463970.8106227942,154005.2494954034,463945.3106227942,
I-WALL,LINE,0.13,0.0,1,,,,159081.279779673,461320.18763446,158948.7494631459,461320.18763446,
I-WALL,LINE,0.05,0.0,1,,,,158948.7494631459,461320.18763446,158948.7494631459,461270.18763446,
I-WALL,LINE,0.13,0.0,1,,,,158948.7494631459,461270.18763446,159081.279779673,461270.18763446,
I-WALL,LINE,0.05,0.0,1,,,,159081.279779673,461270.18763446,159081.279779673,461320.18763446,
I-WALL,LINE,0.32,0.0,1,,,,160091.279779673,461270.1876344599,160407.2493986881,461270.1876344599,
I-WALL,LINE,0.27,0.0,1,,,,160357.2493986882,461320.1876344599,160091.279779673,461320.1876344599,
I-WALL,LINE,0.05,0.0,1,,,,160091.279779673,461320.1876344599,160091.279779673,461270.1876344599,
I-WALL,LINE,1.58,0.0,1,,,,160357.2493986882,462904.771174458,160357.2493986882,461320.1876344599,
I-WALL,LINE,1.74,0.0,1,,,,160407.2493986881,461270.1876344599,160407.2493986881,463012.7711744579,
I-WALL,LINE,0.05,0.0,1,,,,160407.2493986881,462904.771174458,160357.2493986882,462904.771174458,
I-WALL,LINE,1.63,0.0,1,,,,158992.2494633739,461270.18763446,158992.2494633739,462904.771174458,
I-WALL,LINE,0.05,0.0,1,,,,158992.2494633739,462904.771174458,158942.2494633739,462904.771174458,
I-WALL,LINE,0.7,0.0,1,,,,145892.7493985584,480045.6806058887,145192.2493985592,480045.6806058887,
I-WALL,LINE,0.43,0.0,1,,,,145892.7493985584,479614.6806058903,145892.7493985584,480045.6806058887,
I-WALL,LINE,0.7,0.0,1,,,,145192.2493985647,479614.6806058903,145892.7493985584,479614.6806058903,
I-WALL,LINE,0.3,0.0,1,,,,148612.7493985583,482499.6876125284,148612.7493985583,482800.1876125048,
I-WALL,LINE,0.68,0.0,1,,,,147931.7493985583,482499.6876125284,148612.7493985583,482499.6876125284,
I-WALL,LINE,0.3,0.0,1,,,,147931.7493985583,482800.1876125285,147931.7493985583,482499.6876125284,
I-WALL,LINE,0.3,0.0,1,,,,157927.7493985586,482499.6876125284,157927.7493985586,482800.1876125484,
I-WALL,LINE,0.68,0.0,1,,,,157246.7493985586,482499.6876125284,157927.7493985586,482499.6876125284,
I-WALL,LINE,0.3,0.0,1,,,,157246.7493985586,482800.1876125484,157246.7493985586,482499.6876125284,
I-WALL,LINE,0.7,0.0,1,,,,159966.7493986881,479614.6806058903,160667.2493986639,479614.6806058903,
